Epoch;accuracy;precision;sensitivity;specifity;f1score
0;0,98858;0,9435898571737574;0,942229747731211;0,9936616076807805;0,9423149430215441
1;0,9936599999999999;0,9681586158435964;0,9680746497758392;0,9964789228092321;0,9680278737288646
2;0,9938800000000001;0,9696081781284439;0,9691730605503521;0,9965971666531569;0,9693071755946212
3;0,99534;0,9766165198364336;0,976809652897358;0,9974123172151556;0,9766735422611091
4;0,9967199999999998;0,9835428735333996;0,9836538308172014;0,9981783351537162;0,9835816707281463
