Epoch;accuracy;precision;sensitivity;specifity;f1score
0;0,90966;0,5828244487105471;0,5432361121565717;0,9498037854348069;0,5403695837993936
1;0,9272400000000001;0,6568238086830206;0,6335063509812338;0,9595512838236914;0,6315758429904659
2;0,9282800000000002;0,67712404772866;0,6382963047779631;0,9601535354604562;0,6386465718408793
3;0,9321400000000001;0,6805488062279803;0,6574933164842146;0,9622826726422853;0,6564414993519738
4;0,92912;0,6700305232972097;0,6424022941523642;0,9605893873246354;0,641053881092691
