Epoch;accuracy;precision;sensitivity;specifity;f1score
0;0,9439599999999999;0,7296999099559441;0,7178479498609003;0,9688909017905486;0,7158794591156223
1;0,95692;0,7884761573665268;0,7829753053078983;0,9760823022654241;0,7827802645842835
2;0,9632999999999999;0,8213543446984184;0,8139430071604303;0,979582412951341;0,814726273591505
3;0,96556;0,8347034652960517;0,826142785318836;0,9808572050436875;0,8264436903973245
4;0,9691400000000001;0,8534011651899911;0,8445043580574975;0,9828539671764693;0,8446040780832231
