Epoch;accuracy;precision;sensitivity;specifity;f1score
0;0,9155000000000001;0,5944197184763719;0,5719477764316863;0,9529714025254463;0,5711064655984062
1;0,9296800000000001;0,669575873675079;0,6446299407122108;0,9608858718114666;0,6457030070190105
2;0,9336;0,6839461293031899;0,6648430535489164;0,9630809387371755;0,6636974680225879
3;0,93506;0,6922532526584448;0,6730826454628658;0,963897601908308;0,6734476969631151
4;0,9357000000000001;0,6905968191234153;0,6756442590251366;0,964238729519907;0,6752672699748571
