Epoch;accuracy;precision;sensitivity;specifity;f1score
0;0,9688599999999999;0,8498555632789169;0,8423743147218576;0,9826972435313701;0,843056030433847
1;0,97332;0,8674767921513661;0,8656531427259896;0,9851773280438391;0,8657201271723066
2;0,9754799999999999;0,879443074336933;0,8757806032341356;0,9863671901307477;0,8760481468544172
3;0,9774;0,8885191543355214;0,8857349989425453;0,9874402615644362;0,8859706297407637
4;0,97902;0,8969751485941757;0,8943093309007925;0,9883398747148597;0,8947600960167689
