Epoch;accuracy;precision;sensitivity;specifity;f1score
0;0,95978;0,8069301966081419;0,7967525869472291;0,9776358983758099;0,7975042622598287
1;0,9664999999999999;0,8379211994349234;0,8312923709878384;0,9813803642562512;0,8318915682304361
2;0,96852;0,8538447039423671;0,8414732377720066;0,9825059866260825;0,8416386622836003
3;0,9725400000000001;0,8649819053440945;0,8615162532166221;0,9847350687644519;0,8617962965137484
4;0,974;0,8710871732075723;0,8692297967514226;0,9855496161414445;0,8692332483185499
