Epoch;accuracy;precision;sensitivity;specifity;f1score
0;0,9608000000000001;0,8189350824194254;0,8017768071285317;0,9782390494465316;0,8020371391263501
1;0,9814400000000001;0,9076277066203937;0,9064673115673907;0,9897086267785532;0,9060115386681782
2;0,98636;0,9329729705577948;0,9310379218290052;0,9924178115239014;0,9311715093034791
3;0,9906799999999999;0,953180118797827;0,9531121424232039;0,9948250151023827;0,9530377178989344
4;0,99254;0,9626818383405524;0,9623569527012474;0,9958564722000925;0,9624311848485304
