Epoch;accuracy;precision;sensitivity;specifity;f1score
0;0,8821399999999999;0,4102727858387191;0,4020214736098697;0,9345186749369374;0,3755128507509419
1;0,9644600000000001;0,8253408060233867;0,8211853283479089;0,9802547278249655;0,8201454549911888
2;0,98322;0,917254705003867;0,9154111845280403;0,9906792334998216;0,9156557098065472
3;0,98798;0,9403681242620572;0,9391474930976911;0,9933257118793459;0,9391757394629113
4;0,98608;0,9330979841304596;0,9297751967389896;0,9922778092524336;0,9298142027374501
