Epoch;accuracy;precision;sensitivity;specifity;f1score
0;0,95996;0,8173601869397032;0,7977357539187194;0,9777769559584474;0,7985469830166434
1;0,9813799999999999;0,9072377953254145;0,9063726076862796;0,9896719332511774;0,9058790256112814
2;0,9859;0,9305552917710805;0,9287687309181276;0,9921644236072613;0,9287900733342628
3;0,9900800000000001;0,9499823639942422;0,9501830248478473;0,994494128083778;0,9499748766590652
4;0,9921199999999999;0,9605490225743563;0,960303428803001;0,9956235008055543;0,9603175233220764
