Epoch;accuracy;precision;sensitivity;specifity;f1score
0;0,9720600000000001;0,8823900516093811;0,8618088299674793;0,9845112898031164;0,8630713317438634
1;0,9913399999999999;0,9567246982006988;0,9564879184632502;0,9951992982362778;0,956153254903094
2;0,9926;0,9631918510040803;0,9627825931754652;0,9958860179820551;0,9628427269434214
3;0,9961;0,980360761748096;0,9802763522379649;0,9978346381262139;0,9802891534586955
4;0,99318;0,9662369754427562;0,965715737527101;0,9962129221779434;0,9657110225479167
